PRODUCTO_ID,PRODUCTO,STOCK_ACTUAL,VENTAS_MENSUALES,VECES_ORDENADO,PROMEDIO_ORDENADO,HACER_PEDIDO,CANTIDAD_SUGERIDA,PROVEEDOR_SUGERIDO
20,Pija,18,0,270,16.400000,0,0.000000,5
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,1
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,10
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,7
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,6
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,5
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,4
61,Sensor de movimiento,77,21,399,18.000000,0,0.000000,3
15,Casco,115,0,245,35.800000,0,0.000000,1
15,Casco,115,0,245,35.800000,0,0.000000,10
15,Casco,115,0,245,35.800000,0,0.000000,9
15,Casco,115,0,245,35.800000,0,0.000000,8
15,Casco,115,0,245,35.800000,0,0.000000,6
51,Tuerca,131,0,649,33.727272,0,0.000000,3
32,Brocha,162,20,310,13.400000,0,0.000000,2
49,Regadera,186,40,204,16.000000,0,0.000000,5
49,Regadera,186,40,204,16.000000,0,0.000000,6
24,Válvula de esfera,218,0,205,29.200000,0,0.000000,3
53,Taladro,218,16,188,29.750000,0,0.000000,1
29,Pintura vinílica,226,0,159,24.666666,0,0.000000,1
29,Pintura vinílica,226,0,159,24.666666,0,0.000000,8
29,Pintura vinílica,226,0,159,24.666666,0,0.000000,2
22,Tubo PVC,264,0,220,12.750000,0,0.000000,1
7,Martillo,286,0,310,43.400000,0,0.000000,8
2,Cemento gris 50kg,325,0,520,24.625000,0,0.000000,2
59,Codo PVC,338,0,605,25.272727,0,0.000000,9
8,Destornillador,271,3,162,6.000000,0,0.000000,2
9,Sierra manual,263,0,225,15.600000,0,0.000000,4
10,Llave inglesa,300,0,188,10.000000,0,0.000000,1
10,Llave inglesa,300,0,188,10.000000,0,0.000000,10
10,Llave inglesa,300,0,188,10.000000,0,0.000000,7
10,Llave inglesa,300,0,188,10.000000,0,0.000000,2
16,Chaleco reflectante,300,9,150,20.666666,0,0.000000,3
16,Chaleco reflectante,300,9,150,20.666666,0,0.000000,5
16,Chaleco reflectante,300,9,150,20.666666,0,0.000000,4
11,Cemento,175,0,175,25.200000,0,0.000000,5
12,Arena,84,0,583,21.454545,0,0.000000,7
13,Grava,20,7,434,31.285714,1,32.000000,1
13,Grava,20,7,434,31.285714,1,32.000000,3
14,Ladrillo,64,14,371,25.571428,0,0.000000,6
17,Guantes de seguridad,114,24,366,24.833333,0,0.000000,1
17,Guantes de seguridad,114,24,366,24.833333,0,0.000000,9
18,Tornillo,256,0,168,38.000000,0,0.000000,3
18,Tornillo,256,0,168,38.000000,0,0.000000,9
18,Tornillo,256,0,168,38.000000,0,0.000000,7
18,Tornillo,256,0,168,38.000000,0,0.000000,5
19,Clavo,176,35,399,22.428571,0,0.000000,1
19,Clavo,176,35,399,22.428571,0,0.000000,10
21,Taquete,86,114,222,20.000000,0,0.000000,1
25,Interruptor,86,0,357,36.571428,0,0.000000,2
25,Interruptor,86,0,357,36.571428,0,0.000000,4
23,Conector PVC,123,0,88,17.500000,0,0.000000,8
23,Conector PVC,123,0,88,17.500000,0,0.000000,9
26,Cable eléctrico,225,0,159,26.000000,0,0.000000,6
